Timestamp,Object_ID,Centroid_X,Centroid_Y,Centroid_Z,Velocity_ms,Is_Static,Point_Count
667.46,5,-3.044,7.922,0.652,0.0,1,568
667.46,6,-2.292,8.231,0.977,0.0,1,247
667.49,1,0.056,9.05,0.665,0.0,1,863
667.49,2,-3.044,7.923,0.973,0.0,1,228
667.49,3,-4.302,7.913,0.58,0.0,1,511
667.49,4,-2.284,8.196,0.656,0.0,1,572
667.49,5,-3.044,7.922,0.652,0.0,1,568
667.49,6,-2.292,8.231,0.977,0.0,1,247
667.62,1,0.056,9.05,0.665,0.0,1,865
667.62,2,-3.044,7.923,0.973,0.0,1,228
667.62,3,-4.302,7.913,0.58,0.0,1,510
667.62,4,-2.284,8.196,0.656,0.0,1,574
667.62,5,-3.044,7.922,0.652,0.0,1,568
667.62,6,-2.292,8.231,0.977,0.0,1,247
667.66,1,0.056,9.05,0.665,0.0,1,866
667.66,2,-3.044,7.923,0.973,0.0,1,228
667.66,3,-4.302,7.913,0.58,0.0,1,508
667.66,4,-2.284,8.196,0.656,0.0,1,574
667.66,5,-3.044,7.922,0.652,0.0,1,568
667.66,6,-2.292,8.231,0.977,0.0,1,247
667.75,1,0.056,9.05,0.665,0.0,1,867
667.75,2,-3.044,7.923,0.973,0.0,1,228
667.75,3,-4.302,7.913,0.58,0.0,1,508
667.75,4,-2.284,8.196,0.656,0.0,1,574
667.75,5,-3.044,7.922,0.652,0.0,1,568
667.75,6,-2.292,8.231,0.977,0.0,1,247
667.79,1,0.056,9.05,0.665,0.0,1,867
667.79,2,-3.044,7.923,0.973,0.0,1,228
667.79,3,-4.302,7.913,0.58,0.0,1,508
667.79,4,-2.284,8.196,0.656,0.0,1,574
667.79,5,-3.044,7.922,0.652,0.0,1,568
667.79,6,-2.292,8.231,0.977,0.0,1,247
667.82,1,0.056,9.05,0.665,0.0,1,867
667.82,2,-3.044,7.923,0.973,0.0,1,228
667.82,3,-4.302,7.913,0.58,0.0,1,501
667.82,4,-2.284,8.196,0.656,0.0,1,576
667.82,5,-3.044,7.922,0.652,0.0,1,571
667.82,6,-2.292,8.231,0.977,0.0,1,247
667.89,1,0.056,9.05,0.665,0.0,1,867
667.89,2,-3.044,7.923,0.973,0.0,1,228
667.89,3,-4.302,7.913,0.58,0.0,1,500
667.89,4,-2.284,8.196,0.656,0.0,1,579
667.89,5,-3.044,7.922,0.652,0.0,1,571
667.89,6,-2.292,8.231,0.977,0.0,1,247
667.92,1,0.056,9.05,0.665,0.0,1,867
667.92,2,-3.044,7.923,0.973,0.0,1,228
667.92,3,-4.302,7.913,0.58,0.0,1,500
667.92,4,-2.284,8.196,0.656,0.0,1,579
667.92,5,-3.044,7.922,0.652,0.0,1,568
667.92,6,-2.292,8.231,0.977,0.0,1,247
667.95,1,0.056,9.05,0.665,0.0,1,867
667.95,2,-3.044,7.923,0.973,0.0,1,228
667.95,3,-4.302,7.913,0.58,0.0,1,498
667.95,4,-2.284,8.196,0.656,0.0,1,579
667.95,5,-3.044,7.922,0.652,0.0,1,569
667.95,6,-2.292,8.231,0.977,0.0,1,247
667.99,1,0.056,9.05,0.665,0.0,1,867
667.99,2,-3.044,7.923,0.973,0.0,1,228
667.99,3,-4.302,7.913,0.58,0.0,1,499
667.99,4,-2.284,8.196,0.656,0.0,1,579
667.99,5,-3.044,7.922,0.652,0.0,1,569
667.99,6,-2.292,8.231,0.977,0.0,1,247
668.02,1,0.056,9.05,0.665,0.0,1,867
668.02,2,-3.044,7.923,0.973,0.0,1,228
668.02,3,-4.302,7.913,0.58,0.0,1,496
668.02,4,-2.284,8.196,0.656,0.0,1,579
668.02,5,-3.044,7.922,0.652,0.0,1,570
668.02,6,-2.292,8.231,0.977,0.0,1,247
668.05,1,0.056,9.05,0.665,0.0,1,867
668.05,2,-3.044,7.923,0.973,0.0,1,228
668.05,3,-4.302,7.913,0.58,0.0,1,496
668.05,4,-2.284,8.196,0.656,0.0,1,579
668.05,5,-3.044,7.922,0.652,0.0,1,570
668.05,6,-2.292,8.231,0.977,0.0,1,247
668.12,1,0.056,9.05,0.665,0.0,1,867
668.12,2,-3.044,7.923,0.973,0.0,1,228
668.12,3,-4.302,7.913,0.58,0.0,1,492
668.12,4,-2.284,8.196,0.656,0.0,1,579
668.12,5,-3.044,7.922,0.652,0.0,1,571
668.12,6,-2.292,8.231,0.977,0.0,1,247
668.18,1,0.056,9.05,0.665,0.0,1,868
668.18,2,-3.044,7.923,0.973,0.0,1,228
668.18,3,-4.302,7.913,0.58,0.0,1,490
668.18,4,-2.284,8.196,0.656,0.0,1,579
668.18,5,-3.044,7.922,0.652,0.0,1,571
668.18,6,-2.292,8.231,0.977,0.0,1,247
668.25,1,0.056,9.05,0.665,0.0,1,868
668.25,2,-3.044,7.923,0.973,0.0,1,228
668.25,3,-4.302,7.913,0.58,0.0,1,489
668.25,4,-2.284,8.196,0.656,0.0,1,579
668.25,5,-3.044,7.922,0.652,0.0,1,571
668.25,6,-2.292,8.231,0.977,0.0,1,247
668.28,1,0.056,9.05,0.665,0.0,1,868
668.28,2,-3.044,7.923,0.973,0.0,1,228
668.28,3,-4.302,7.913,0.58,0.0,1,490
668.28,4,-2.284,8.196,0.656,0.0,1,579
668.28,5,-3.044,7.922,0.652,0.0,1,570
668.28,6,-2.292,8.231,0.977,0.0,1,247
668.35,1,0.056,9.05,0.665,0.0,1,867
668.35,2,-3.044,7.923,0.973,0.0,1,228
668.35,3,-4.302,7.913,0.58,0.0,1,490
668.35,4,-2.284,8.196,0.656,0.0,1,579
668.35,5,-3.044,7.922,0.652,0.0,1,569
668.35,6,-2.292,8.231,0.977,0.0,1,247
668.38,1,0.056,9.05,0.665,0.0,1,867
668.38,2,-3.044,7.923,0.973,0.0,1,228
668.38,3,-4.302,7.913,0.58,0.0,1,489
668.38,4,-2.284,8.196,0.656,0.0,1,579
668.38,5,-3.044,7.922,0.652,0.0,1,570
668.38,6,-2.292,8.231,0.977,0.0,1,247
758.87,1,0.056,9.05,0.665,0.0,1,861
758.87,2,-3.044,7.923,0.973,0.0,1,228
758.87,3,-4.302,7.913,0.58,0.0,1,517
758.87,4,-2.284,8.196,0.656,0.0,1,556
758.87,5,-3.044,7.922,0.652,0.0,1,568
758.87,6,-2.292,8.231,0.977,0.0,1,247
758.9,1,0.056,9.05,0.665,0.0,1,862
758.9,2,-3.044,7.923,0.973,0.0,1,228
758.9,3,-4.302,7.913,0.58,0.0,1,517
758.9,4,-2.284,8.196,0.656,0.0,1,556
758.9,5,-3.044,7.922,0.652,0.0,1,569
758.9,6,-2.292,8.231,0.977,0.0,1,247
758.93,1,0.056,9.05,0.665,0.0,1,863
758.93,2,-3.044,7.923,0.973,0.0,1,228
758.93,3,-4.302,7.913,0.58,0.0,1,516
758.93,4,-2.284,8.196,0.656,0.0,1,557
758.93,5,-3.044,7.922,0.652,0.0,1,569
758.93,6,-2.292,8.231,0.977,0.0,1,247
759.0,1,0.056,9.05,0.665,0.0,1,864
759.0,2,-3.044,7.923,0.973,0.0,1,228
759.0,3,-4.302,7.913,0.58,0.0,1,514
759.0,4,-2.284,8.196,0.656,0.0,1,559
759.0,5,-3.044,7.922,0.652,0.0,1,569
759.0,6,-2.292,8.231,0.977,0.0,1,247
759.03,1,0.056,9.05,0.665,0.0,1,864
759.03,2,-3.044,7.923,0.973,0.0,1,228
759.03,3,-4.302,7.913,0.58,0.0,1,512
759.03,4,-2.284,8.196,0.656,0.0,1,561
759.03,5,-3.044,7.922,0.652,0.0,1,570
759.03,6,-2.292,8.231,0.977,0.0,1,247
759.07,1,0.056,9.05,0.665,0.0,1,863
759.07,2,-3.044,7.923,0.973,0.0,1,228
759.07,3,-4.302,7.913,0.58,0.0,1,511
759.07,4,-2.284,8.196,0.656,0.0,1,561
759.07,5,-3.044,7.922,0.652,0.0,1,568
759.07,6,-2.292,8.231,0.977,0.0,1,247
759.13,1,0.056,9.05,0.665,0.0,1,865
759.13,2,-3.044,7.923,0.973,0.0,1,228
759.13,3,-4.302,7.913,0.58,0.0,1,510
759.13,4,-2.284,8.196,0.656,0.0,1,562
759.13,5,-3.044,7.922,0.652,0.0,1,569
759.13,6,-2.292,8.231,0.977,0.0,1,247
759.2,1,0.056,9.05,0.665,0.0,1,866
759.2,2,-3.044,7.923,0.973,0.0,1,228
759.2,3,-4.302,7.913,0.58,0.0,1,508
759.2,4,-2.284,8.196,0.656,0.0,1,564
759.2,5,-3.044,7.922,0.652,0.0,1,570
759.2,6,-2.292,8.231,0.977,0.0,1,247
759.23,1,0.056,9.05,0.665,0.0,1,867
759.23,2,-3.044,7.923,0.973,0.0,1,228
759.23,3,-4.302,7.913,0.58,0.0,1,508
759.23,4,-2.284,8.196,0.656,0.0,1,566
759.23,5,-3.044,7.922,0.652,0.0,1,568
759.23,6,-2.292,8.231,0.977,0.0,1,247
759.3,1,0.056,9.05,0.665,0.0,1,867
759.3,2,-3.044,7.923,0.973,0.0,1,228
759.3,3,-4.302,7.913,0.58,0.0,1,508
759.3,4,-2.284,8.196,0.656,0.0,1,566
759.3,5,-3.044,7.922,0.652,0.0,1,568
759.3,6,-2.292,8.231,0.977,0.0,1,247
758.77,1,0.056,9.05,0.665,0.0,1,867
758.77,2,-3.044,7.923,0.973,0.0,1,228
758.77,3,-4.302,7.913,0.58,0.0,1,501
758.77,4,-2.284,8.196,0.656,0.0,1,567
758.77,5,-3.044,7.922,0.652,0.0,1,568
758.77,6,-2.292,8.231,0.977,0.0,1,247
759.53,1,0.056,9.05,0.665,0.2,0,955
759.53,2,-3.044,7.923,0.973,0.01,1,228
759.53,3,-4.302,7.913,0.58,0.41,0,537
759.53,4,-2.284,8.196,0.656,0.09,1,567
759.53,5,-3.044,7.922,0.652,0.17,0,727
759.53,6,-2.292,8.231,0.977,0.08,1,247
759.56,1,0.056,9.05,0.665,0.0,1,861
759.56,2,-3.044,7.923,0.973,0.0,1,228
759.56,3,-4.302,7.913,0.58,0.0,1,517
759.56,4,-2.284,8.196,0.656,0.0,1,568
759.56,5,-3.044,7.922,0.652,0.0,1,568
759.56,6,-2.292,8.231,0.977,0.0,1,247
759.59,1,0.056,9.05,0.665,0.0,1,862
759.59,2,-3.044,7.923,0.973,0.0,1,228
759.59,3,-4.302,7.913,0.58,0.0,1,517
759.59,4,-2.284,8.196,0.656,0.0,1,569
759.59,5,-3.044,7.922,0.652,0.0,1,569
759.59,6,-2.292,8.231,0.977,0.0,1,247
759.63,1,0.056,9.05,0.665,0.0,1,863
759.63,2,-3.044,7.923,0.973,0.0,1,228
759.63,3,-4.302,7.913,0.58,0.0,1,516
759.63,4,-2.284,8.196,0.656,0.0,1,571
759.63,5,-3.044,7.922,0.652,0.0,1,569
759.63,6,-2.292,8.231,0.977,0.0,1,247
759.69,1,0.056,9.05,0.665,0.0,1,864
759.69,2,-3.044,7.923,0.973,0.0,1,228
759.69,3,-4.302,7.913,0.58,0.0,1,514
759.69,4,-2.284,8.196,0.656,0.0,1,571
759.69,5,-3.044,7.922,0.652,0.0,1,569
759.69,6,-2.292,8.231,0.977,0.0,1,247
759.73,1,0.056,9.05,0.665,0.0,1,864
759.73,2,-3.044,7.923,0.973,0.0,1,228
759.73,3,-4.302,7.913,0.58,0.0,1,512
759.73,4,-2.284,8.196,0.656,0.0,1,572
759.73,5,-3.044,7.922,0.652,0.0,1,570
759.73,6,-2.292,8.231,0.977,0.0,1,247
759.76,1,0.056,9.05,0.665,0.0,1,863
759.76,2,-3.044,7.923,0.973,0.0,1,228
759.76,3,-4.302,7.913,0.58,0.0,1,511
759.76,4,-2.284,8.196,0.656,0.0,1,574
759.76,5,-3.044,7.922,0.652,0.0,1,568
759.76,6,-2.292,8.231,0.977,0.0,1,247
759.86,1,0.056,9.05,0.665,0.0,1,865
759.86,2,-3.044,7.923,0.973,0.0,1,228
759.86,3,-4.302,7.913,0.58,0.0,1,510
759.86,4,-2.284,8.196,0.656,0.0,1,574
759.86,5,-3.044,7.922,0.652,0.0,1,569
759.86,6,-2.292,8.231,0.977,0.0,1,247
759.89,1,0.056,9.05,0.665,0.0,1,866
759.89,2,-3.044,7.923,0.973,0.0,1,228
759.89,3,-4.302,7.913,0.58,0.0,1,508
759.89,4,-2.284,8.196,0.656,0.0,1,574
759.89,5,-3.044,7.922,0.652,0.0,1,570
759.89,6,-2.292,8.231,0.977,0.0,1,247
759.96,1,0.056,9.05,0.665,0.0,1,867
759.96,2,-3.044,7.923,0.973,0.0,1,228
759.96,3,-4.302,7.913,0.58,0.0,1,508
759.96,4,-2.284,8.196,0.656,0.0,1,574
759.96,5,-3.044,7.922,0.652,0.0,1,568
759.96,6,-2.292,8.231,0.977,0.0,1,247
759.99,1,0.056,9.05,0.665,0.0,1,867
759.99,2,-3.044,7.923,0.973,0.0,1,228
759.99,3,-4.302,7.913,0.58,0.0,1,508
759.99,4,-2.284,8.196,0.656,0.0,1,576
759.99,5,-3.044,7.922,0.652,0.0,1,568
759.99,6,-2.292,8.231,0.977,0.0,1,247
760.02,1,0.056,9.05,0.665,0.0,1,867
760.02,2,-3.044,7.923,0.973,0.0,1,228
760.02,3,-4.302,7.913,0.58,0.0,1,501
760.02,4,-2.284,8.196,0.656,0.0,1,579
760.02,5,-3.044,7.922,0.652,0.0,1,568
760.02,6,-2.292,8.231,0.977,0.0,1,247
760.09,1,0.056,9.05,0.665,0.0,1,867
760.09,2,-3.044,7.923,0.973,0.0,1,228
760.09,3,-4.302,7.913,0.58,0.0,1,500
760.09,4,-2.284,8.196,0.656,0.0,1,579
760.09,5,-3.044,7.922,0.652,0.0,1,567
760.09,6,-2.292,8.231,0.977,0.0,1,247
760.12,1,0.056,9.05,0.665,0.0,1,867
760.12,2,-3.044,7.923,0.973,0.0,1,228
760.12,3,-4.302,7.913,0.58,0.0,1,500
760.12,4,-2.284,8.196,0.656,0.0,1,579
760.12,5,-3.044,7.922,0.652,0.0,1,568
760.12,6,-2.292,8.231,0.977,0.0,1,247
760.15,1,0.056,9.05,0.665,0.0,1,867
760.15,2,-3.044,7.923,0.973,0.0,1,228
760.15,3,-4.302,7.913,0.58,0.0,1,498
760.15,4,-2.284,8.196,0.656,0.0,1,579
760.15,5,-3.044,7.922,0.652,0.0,1,569
760.15,6,-2.292,8.231,0.977,0.0,1,247
760.19,1,0.056,9.05,0.665,0.0,1,867
760.19,2,-3.044,7.923,0.973,0.0,1,228
760.19,3,-4.302,7.913,0.58,0.0,1,499
760.19,4,-2.284,8.196,0.656,0.0,1,579
760.19,5,-3.044,7.922,0.652,0.0,1,569
760.19,6,-2.292,8.231,0.977,0.0,1,247
760.22,1,0.056,9.05,0.665,0.0,1,867
760.22,2,-3.044,7.923,0.973,0.0,1,228
760.22,3,-4.302,7.913,0.58,0.0,1,496
760.22,4,-2.284,8.196,0.656,0.0,1,579
760.22,5,-3.044,7.922,0.652,0.0,1,568
760.22,6,-2.292,8.231,0.977,0.0,1,247
760.29,1,0.056,9.05,0.665,0.0,1,867
760.29,2,-3.044,7.923,0.973,0.0,1,228
760.29,3,-4.302,7.913,0.58,0.0,1,496
760.29,4,-2.284,8.196,0.656,0.0,1,579
760.29,5,-3.044,7.922,0.652,0.0,1,568
760.29,6,-2.292,8.231,0.977,0.0,1,247
760.32,1,0.056,9.05,0.665,0.0,1,867
760.32,2,-3.044,7.923,0.973,0.0,1,228
760.32,3,-4.302,7.913,0.58,0.0,1,492
760.32,4,-2.284,8.196,0.656,0.0,1,579
760.32,5,-3.044,7.922,0.652,0.0,1,568
760.32,6,-2.292,8.231,0.977,0.0,1,247
760.35,1,0.056,9.05,0.665,0.0,1,868
760.35,2,-3.044,7.923,0.973,0.0,1,228
760.35,3,-4.302,7.913,0.58,0.0,1,490
760.35,4,-2.284,8.196,0.656,0.0,1,579
760.35,5,-3.044,7.922,0.652,0.0,1,568
760.35,6,-2.292,8.231,0.977,0.0,1,247
760.39,1,0.056,9.05,0.665,0.0,1,868
760.39,2,-3.044,7.923,0.973,0.0,1,228
760.39,3,-4.302,7.913,0.58,0.0,1,489
760.39,4,-2.284,8.196,0.656,0.0,1,579
760.39,5,-3.044,7.922,0.652,0.0,1,568
760.39,6,-2.292,8.231,0.977,0.0,1,247
760.42,1,0.056,9.05,0.665,0.0,1,868
760.42,2,-3.044,7.923,0.973,0.0,1,228
760.42,3,-4.302,7.913,0.58,0.0,1,490
760.42,4,-2.284,8.196,0.656,0.0,1,579
760.42,5,-3.044,7.922,0.652,0.0,1,568
760.42,6,-2.292,8.231,0.977,0.0,1,247
760.45,1,0.056,9.05,0.665,0.0,1,867
760.45,2,-3.044,7.923,0.973,0.0,1,228
760.45,3,-4.302,7.913,0.58,0.0,1,490
760.45,4,-2.284,8.196,0.656,0.0,1,579
760.45,5,-3.044,7.922,0.652,0.0,1,571
760.45,6,-2.292,8.231,0.977,0.0,1,247
760.49,1,0.056,9.05,0.665,0.0,1,867
760.49,2,-3.044,7.923,0.973,0.0,1,228
760.49,3,-4.302,7.913,0.58,0.0,1,489
760.49,4,-2.284,8.196,0.656,0.0,1,579
760.49,5,-3.044,7.922,0.652,0.0,1,571
760.49,6,-2.292,8.231,0.977,0.0,1,247
760.52,1,0.056,9.05,0.665,0.0,1,867
760.52,2,-3.044,7.923,0.973,0.0,1,228
760.52,3,-4.302,7.913,0.58,0.0,1,489
760.52,4,-2.284,8.196,0.656,0.0,1,579
760.52,5,-3.044,7.922,0.652,0.0,1,568
760.52,6,-2.292,8.231,0.977,0.0,1,248
760.55,1,0.056,9.05,0.665,0.0,1,867
760.55,2,-3.044,7.923,0.973,0.0,1,228
760.55,3,-4.302,7.913,0.58,0.0,1,487
760.55,4,-2.284,8.196,0.656,0.0,1,579
760.55,5,-3.044,7.922,0.652,0.0,1,569
760.55,6,-2.292,8.231,0.977,0.0,1,248
760.58,1,0.056,9.05,0.665,0.0,1,867
760.58,2,-3.044,7.923,0.973,0.0,1,228
760.58,3,-4.302,7.913,0.58,0.0,1,486
760.58,4,-2.284,8.196,0.656,0.0,1,579
760.58,5,-3.044,7.922,0.652,0.0,1,569
760.58,6,-2.292,8.231,0.977,0.0,1,247
760.68,1,0.056,9.05,0.665,0.0,1,866
760.68,2,-3.044,7.923,0.973,0.0,1,228
760.68,3,-4.302,7.913,0.58,0.0,1,486
760.68,4,-2.284,8.196,0.656,0.0,1,579
760.68,5,-3.044,7.922,0.652,0.0,1,570
760.68,6,-2.292,8.231,0.977,0.0,1,247
760.75,1,0.056,9.05,0.665,0.0,1,866
760.75,2,-3.044,7.923,0.973,0.0,1,228
760.75,3,-4.302,7.913,0.58,0.0,1,485
760.75,4,-2.284,8.196,0.656,0.0,1,579
760.75,5,-3.044,7.922,0.652,0.0,1,570
760.75,6,-2.292,8.231,0.977,0.0,1,247
760.78,1,0.056,9.05,0.665,0.0,1,866
760.78,2,-3.044,7.923,0.973,0.0,1,228
760.78,3,-4.302,7.913,0.58,0.0,1,486
760.78,4,-2.284,8.196,0.656,0.0,1,579
760.78,5,-3.044,7.922,0.652,0.0,1,571
760.78,6,-2.292,8.231,0.977,0.0,1,247
760.85,1,0.056,9.05,0.665,0.0,1,866
760.85,2,-3.044,7.923,0.973,0.0,1,228
760.85,3,-4.302,7.913,0.58,0.0,1,484
760.85,4,-2.284,8.196,0.656,0.0,1,579
760.85,5,-3.044,7.922,0.652,0.0,1,571
760.85,6,-2.292,8.231,0.977,0.0,1,247
760.88,1,0.056,9.05,0.665,0.0,1,867
760.88,2,-3.044,7.923,0.973,0.0,1,228
760.88,3,-4.302,7.913,0.58,0.0,1,484
760.88,4,-2.284,8.196,0.656,0.0,1,579
760.88,5,-3.044,7.922,0.652,0.0,1,571
760.88,6,-2.292,8.231,0.977,0.0,1,247
760.91,1,0.056,9.05,0.665,0.0,1,866
760.91,2,-3.044,7.923,0.973,0.0,1,228
760.91,3,-4.302,7.913,0.58,0.0,1,484
760.91,4,-2.284,8.196,0.656,0.0,1,579
760.91,5,-3.044,7.922,0.652,0.0,1,570
760.91,6,-2.292,8.231,0.977,0.0,1,247
760.95,1,0.056,9.05,0.665,0.0,1,866
760.95,2,-3.044,7.923,0.973,0.0,1,228
760.95,3,-4.302,7.913,0.58,0.0,1,482
760.95,4,-2.284,8.196,0.656,0.0,1,579
760.95,5,-3.044,7.922,0.652,0.0,1,569
760.95,6,-2.292,8.231,0.977,0.0,1,247
760.98,1,0.056,9.05,0.665,0.0,1,866
760.98,2,-3.044,7.923,0.973,0.0,1,228
760.98,3,-4.302,7.913,0.58,0.0,1,482
760.98,4,-2.284,8.196,0.656,0.0,1,579
760.98,5,-3.044,7.922,0.652,0.0,1,570
760.98,6,-2.292,8.231,0.977,0.0,1,247
761.01,1,0.056,9.05,0.665,0.0,1,866
761.01,2,-3.044,7.923,0.973,0.0,1,228
761.01,3,-4.302,7.913,0.58,0.0,1,482
761.01,4,-2.284,8.196,0.656,0.0,1,579
761.01,5,-3.044,7.922,0.652,0.0,1,571
761.01,6,-2.292,8.231,0.977,0.0,1,247
761.08,1,0.056,9.05,0.665,0.0,1,866
761.08,2,-3.044,7.923,0.973,0.0,1,228
761.08,3,-4.302,7.913,0.58,0.0,1,482
761.08,4,-2.284,8.196,0.656,0.0,1,579
761.08,5,-3.044,7.922,0.652,0.0,1,568
761.08,6,-2.292,8.231,0.977,0.0,1,247
761.11,1,0.056,9.05,0.665,0.0,1,867
761.11,2,-3.044,7.923,0.973,0.0,1,228
761.11,3,-4.302,7.913,0.58,0.0,1,482
761.11,4,-2.284,8.196,0.656,0.0,1,579
761.11,5,-3.044,7.922,0.652,0.0,1,570
761.11,6,-2.292,8.231,0.977,0.0,1,247
761.14,1,0.056,9.05,0.665,0.0,1,868
761.14,2,-3.044,7.923,0.973,0.0,1,228
761.14,3,-4.302,7.913,0.58,0.0,1,482
761.14,4,-2.284,8.196,0.656,0.0,1,579
761.14,5,-3.044,7.922,0.652,0.0,1,569
761.14,6,-2.292,8.231,0.977,0.0,1,247
761.24,1,0.056,9.05,0.665,0.0,1,867
761.24,2,-3.044,7.923,0.973,0.0,1,228
761.24,3,-4.302,7.913,0.58,0.0,1,482
761.24,4,-2.284,8.196,0.656,0.0,1,579
761.24,5,-3.044,7.922,0.652,0.0,1,568
761.24,6,-2.292,8.231,0.977,0.0,1,247
761.28,1,0.056,9.05,0.665,0.0,1,867
761.28,2,-3.044,7.923,0.973,0.0,1,228
761.28,3,-4.302,7.913,0.58,0.0,1,482
761.28,4,-2.284,8.196,0.656,0.0,1,579
761.28,5,-3.044,7.922,0.652,0.0,1,570
761.28,6,-2.292,8.231,0.977,0.0,1,247
761.31,1,0.056,9.05,0.665,0.0,1,867
761.31,2,-3.044,7.923,0.973,0.0,1,228
761.31,3,-4.302,7.913,0.58,0.0,1,482
761.31,4,-2.284,8.196,0.656,0.0,1,579
761.31,5,-3.044,7.922,0.652,0.0,1,571
761.31,6,-2.292,8.231,0.977,0.0,1,247
761.34,1,0.056,9.05,0.665,0.0,1,866
761.34,2,-3.044,7.923,0.973,0.0,1,228
761.34,3,-4.302,7.913,0.58,0.0,1,482
761.34,4,-2.284,8.196,0.656,0.0,1,579
761.34,5,-3.044,7.922,0.652,0.0,1,571
761.34,6,-2.292,8.231,0.977,0.0,1,247
761.38,1,0.056,9.05,0.665,0.0,1,866
761.38,2,-3.044,7.923,0.973,0.0,1,228
761.38,3,-4.302,7.913,0.58,0.0,1,482
761.38,4,-2.284,8.196,0.656,0.0,1,579
761.38,5,-3.044,7.922,0.652,0.0,1,570
761.38,6,-2.292,8.231,0.977,0.0,1,247
761.48,1,0.056,9.05,0.665,0.0,1,866
761.48,2,-3.044,7.923,0.973,0.0,1,228
761.48,3,-4.302,7.913,0.58,0.0,1,482
761.48,4,-2.284,8.196,0.656,0.0,1,579
761.48,5,-3.044,7.922,0.652,0.0,1,569
761.48,6,-2.292,8.231,0.977,0.0,1,247
761.51,1,0.056,9.05,0.665,0.0,1,866
761.51,2,-3.044,7.923,0.973,0.0,1,228
761.51,3,-4.302,7.913,0.58,0.0,1,482
761.51,4,-2.284,8.196,0.656,0.0,1,579
761.51,5,-3.044,7.922,0.652,0.0,1,569
761.51,6,-2.292,8.231,0.977,0.0,1,247
761.54,1,0.056,9.05,0.665,0.0,1,866
761.54,2,-3.044,7.923,0.973,0.0,1,228
761.54,3,-4.302,7.913,0.58,0.0,1,482
761.54,4,-2.284,8.196,0.656,0.0,1,579
761.54,5,-3.044,7.922,0.652,0.0,1,570
761.54,6,-2.292,8.231,0.977,0.0,1,247
761.57,1,0.056,9.05,0.665,0.0,1,866
761.57,2,-3.044,7.923,0.973,0.0,1,228
761.57,3,-4.302,7.913,0.58,0.0,1,482
761.57,4,-2.284,8.196,0.656,0.0,1,579
761.57,5,-3.044,7.922,0.652,0.0,1,570
761.57,6,-2.292,8.231,0.977,0.0,1,247
761.61,1,0.056,9.05,0.665,0.0,1,866
761.61,2,-3.044,7.923,0.973,0.0,1,228
761.61,3,-4.302,7.913,0.58,0.0,1,482
761.61,4,-2.284,8.196,0.656,0.0,1,579
761.61,5,-3.044,7.922,0.652,0.0,1,570
761.61,6,-2.292,8.231,0.977,0.0,1,248
761.64,1,0.056,9.05,0.665,0.0,1,866
761.64,2,-3.044,7.923,0.973,0.0,1,228
761.64,3,-4.302,7.913,0.58,0.0,1,482
761.64,4,-2.284,8.196,0.656,0.0,1,579
761.64,5,-3.044,7.922,0.652,0.0,1,570
761.64,6,-2.292,8.231,0.977,0.0,1,247
761.71,1,0.056,9.05,0.665,0.0,1,866
761.71,2,-3.044,7.923,0.973,0.0,1,228
761.71,3,-4.302,7.913,0.58,0.0,1,482
761.71,4,-2.284,8.196,0.656,0.0,1,579
761.71,5,-3.044,7.922,0.652,0.0,1,570
761.71,6,-2.292,8.231,0.977,0.0,1,247
761.77,1,0.056,9.05,0.665,0.0,1,866
761.77,2,-3.044,7.923,0.973,0.0,1,228
761.77,3,-4.302,7.913,0.58,0.0,1,482
761.77,4,-2.284,8.196,0.656,0.0,1,579
761.77,5,-3.044,7.922,0.652,0.0,1,570
761.77,6,-2.292,8.231,0.977,0.0,1,247
761.8,1,0.056,9.05,0.665,0.0,1,866
761.8,2,-3.044,7.923,0.973,0.0,1,228
761.8,3,-4.302,7.913,0.58,0.0,1,482
761.8,4,-2.284,8.196,0.656,0.0,1,579
761.8,5,-3.044,7.922,0.652,0.0,1,569
761.8,6,-2.292,8.231,0.977,0.0,1,247
761.84,1,0.056,9.05,0.665,0.0,1,865
761.84,2,-3.044,7.923,0.973,0.0,1,228
761.84,3,-4.302,7.913,0.58,0.0,1,482
761.84,4,-2.284,8.196,0.656,0.0,1,579
761.84,5,-3.044,7.922,0.652,0.0,1,569
761.84,6,-2.292,8.231,0.977,0.0,1,247
761.87,1,0.056,9.05,0.665,0.0,1,865
761.87,2,-3.044,7.923,0.973,0.0,1,228
761.87,3,-4.302,7.913,0.58,0.0,1,482
761.87,4,-2.284,8.196,0.656,0.0,1,579
761.87,5,-3.044,7.922,0.652,0.0,1,569
761.87,6,-2.292,8.231,0.977,0.0,1,247
761.9,1,0.056,9.05,0.665,0.0,1,865
761.9,2,-3.044,7.923,0.973,0.0,1,228
761.9,3,-4.302,7.913,0.58,0.0,1,482
761.9,4,-2.284,8.196,0.656,0.0,1,579
761.9,5,-3.044,7.922,0.652,0.0,1,568
761.9,6,-2.292,8.231,0.977,0.0,1,247
761.94,1,0.056,9.05,0.665,0.0,1,865
761.94,2,-3.044,7.923,0.973,0.0,1,228
761.94,3,-4.302,7.913,0.58,0.0,1,482
761.94,4,-2.284,8.196,0.656,0.0,1,579
761.94,5,-3.044,7.922,0.652,0.0,1,568
761.94,6,-2.292,8.231,0.977,0.0,1,247
761.97,1,0.056,9.05,0.665,0.0,1,865
